scheme,seed,project_drug_id,assignment
drug,4,DB04572,val
drug,4,DB04743,val
drug,4,DB04786,val
drug,4,DB04844,val
drug,4,DB05015,val
drug,4,DB05245,val
drug,4,DB05246,val
drug,4,DB05521,val
drug,4,DB06145,val
drug,4,DB06201,val
drug,4,DB06217,val
drug,4,DB06263,val
drug,4,DB06274,val
drug,4,DB06480,val
drug,4,DB06595,val
drug,4,DB06636,val
drug,4,DB06689,val
drug,4,DB06706,val
drug,4,DB06707,val
drug,4,DB06715,val
drug,4,DB06718,val
drug,4,DB06723,val
drug,4,DB06724,val
drug,4,DB06725,val
drug,4,DB06766,val
drug,4,DB06792,val
drug,4,DB06794,val
drug,4,DB06803,val
drug,4,DB06810,val
drug,4,DB06816,val
drug,4,DB08826,val
drug,4,DB08828,val
drug,4,DB08884,val
drug,4,DB08889,val
drug,4,DB08895,val
drug,4,DB08906,val
drug,4,DB08930,val
drug,4,DB08941,val
drug,4,DB08943,val
drug,4,DB08957,val
drug,4,DB08965,val
drug,4,DB08976,val
drug,4,DB09009,val
drug,4,DB09017,val
drug,4,DB09041,val
drug,4,DB09042,val
drug,4,DB09048,val
drug,4,DB09065,val
drug,4,DB09087,val
drug,4,DB09123,val
drug,4,DB09125,val
drug,4,DB09156,val
drug,4,DB09161,val
drug,4,DB09198,val
drug,4,DB09210,val
drug,4,DB09224,val
drug,4,DB09235,val
drug,4,DB09257,val
drug,4,DB09268,val
drug,4,DB09275,val
drug,4,DB09277,val
drug,4,DB09282,val
drug,4,DB09286,val
drug,4,DB09288,val
drug,4,DB09297,val
drug,4,DB09320,val
drug,4,DB09323,val
drug,4,DB09342,val
drug,4,DB09343,val
drug,4,DB09345,val
drug,4,DB09352,val
drug,4,DB09414,val
drug,4,DB09516,val
drug,4,DB11135,val
drug,4,DB11737,val
drug,4,DB11994,val
drug,4,DB12026,val
drug,4,DB12278,val
drug,4,DB12532,val
drug,4,DB13142,val
drug,4,DB13450,val
drug,4,DB13747,val
drug,4,DB13872,val
drug,4,DB00104,test
drug,4,DB00136,test
drug,4,DB00150,test
drug,4,DB00158,test
drug,4,DB00170,test
drug,4,DB00185,test
drug,4,DB00193,test
drug,4,DB00201,test
drug,4,DB00207,test
drug,4,DB00218,test
drug,4,DB00224,test
drug,4,DB00226,test
drug,4,DB00236,test
drug,4,DB00237,test
drug,4,DB00242,test
drug,4,DB00245,test
drug,4,DB00251,test
drug,4,DB00252,test
drug,4,DB00267,test
drug,4,DB00268,test
drug,4,DB00277,test
drug,4,DB00280,test
drug,4,DB00335,test
drug,4,DB00339,test
drug,4,DB00344,test
drug,4,DB00346,test
drug,4,DB00368,test
drug,4,DB00369,test
drug,4,DB00378,test
drug,4,DB00379,test
drug,4,DB00380,test
drug,4,DB00402,test
drug,4,DB00413,test
drug,4,DB00417,test
drug,4,DB00418,test
drug,4,DB00428,test
drug,4,DB00429,test
drug,4,DB00437,test
drug,4,DB00438,test
drug,4,DB00444,test
drug,4,DB00453,test
drug,4,DB00456,test
drug,4,DB00461,test
drug,4,DB00462,test
drug,4,DB00472,test
drug,4,DB00481,test
drug,4,DB00490,test
drug,4,DB00500,test
drug,4,DB00515,test
drug,4,DB00523,test
drug,4,DB00537,test
drug,4,DB00545,test
drug,4,DB00547,test
drug,4,DB00549,test
drug,4,DB00553,test
drug,4,DB00554,test
drug,4,DB00555,test
drug,4,DB00559,test
drug,4,DB00577,test
drug,4,DB00595,test
drug,4,DB00604,test
drug,4,DB00628,test
drug,4,DB00640,test
drug,4,DB00654,test
drug,4,DB00664,test
drug,4,DB00670,test
drug,4,DB00682,test
drug,4,DB00685,test
drug,4,DB00686,test
drug,4,DB00687,test
drug,4,DB00689,test
drug,4,DB00713,test
drug,4,DB00720,test
drug,4,DB00722,test
drug,4,DB00726,test
drug,4,DB00728,test
drug,4,DB00735,test
drug,4,DB00736,test
drug,4,DB00737,test
drug,4,DB00738,test
drug,4,DB00741,test
drug,4,DB00748,test
drug,4,DB00791,test
drug,4,DB00798,test
drug,4,DB00807,test
drug,4,DB00812,test
drug,4,DB00821,test
drug,4,DB00822,test
drug,4,DB00826,test
drug,4,DB00828,test
drug,4,DB00835,test
drug,4,DB00850,test
drug,4,DB00851,test
drug,4,DB00856,test
drug,4,DB00866,test
drug,4,DB00871,test
drug,4,DB00903,test
drug,4,DB00918,test
drug,4,DB00921,test
drug,4,DB00922,test
drug,4,DB00932,test
drug,4,DB00945,test
drug,4,DB00950,test
drug,4,DB00956,test
drug,4,DB00961,test
drug,4,DB00968,test
drug,4,DB00979,test
drug,4,DB00991,test
drug,4,DB01000,test
drug,4,DB01018,test
drug,4,DB01023,test
drug,4,DB01024,test
drug,4,DB01028,test
drug,4,DB01036,test
drug,4,DB01042,test
drug,4,DB01050,test
drug,4,DB01051,test
drug,4,DB01064,test
drug,4,DB01068,test
drug,4,DB01073,test
drug,4,DB01074,test
drug,4,DB01081,test
drug,4,DB01084,test
drug,4,DB01085,test
drug,4,DB01094,test
drug,4,DB01097,test
drug,4,DB01121,test
drug,4,DB01124,test
drug,4,DB01138,test
drug,4,DB01159,test
drug,4,DB01161,test
drug,4,DB01172,test
drug,4,DB01178,test
drug,4,DB01186,test
drug,4,DB01189,test
drug,4,DB01194,test
drug,4,DB01197,test
drug,4,DB01199,test
drug,4,DB01203,test
drug,4,DB01213,test
drug,4,DB01217,test
drug,4,DB01228,test
drug,4,DB01234,test
drug,4,DB01239,test
drug,4,DB01241,test
drug,4,DB01245,test
drug,4,DB01246,test
drug,4,DB01256,test
drug,4,DB01268,test
drug,4,DB01275,test
drug,4,DB01282,test
drug,4,DB01291,test
drug,4,DB01296,test
drug,4,DB01319,test
drug,4,DB01339,test
drug,4,DB01349,test
drug,4,DB01353,test
drug,4,DB01365,test
drug,4,DB01397,test
drug,4,DB01399,test
drug,4,DB01400,test
drug,4,DB01406,test
drug,4,DB01409,test
drug,4,DB01411,test
drug,4,DB01423,test
drug,4,DB01431,test
drug,4,DB01440,test
drug,4,DB01559,test
drug,4,DB01575,test
drug,4,DB01583,test
drug,4,DB01587,test
drug,4,DB01589,test
drug,4,DB01606,test
drug,4,DB01610,test
drug,4,DB01614,test
drug,4,DB01619,test
drug,4,DB01621,test
drug,4,DB02638,test
drug,4,DB03128,test
drug,4,DB03585,test
drug,4,DB04398,test
drug,4,DB04573,test
drug,4,DB04794,test
drug,4,DB04835,test
drug,4,DB04842,test
drug,4,DB04846,test
drug,4,DB04908,test
drug,4,DB04930,test
drug,4,DB05381,test
drug,4,DB06147,test
drug,4,DB06150,test
drug,4,DB06153,test
drug,4,DB06196,test
drug,4,DB06203,test
drug,4,DB06209,test
drug,4,DB06228,test
drug,4,DB06261,test
drug,4,DB06401,test
drug,4,DB06402,test
drug,4,DB06403,test
drug,4,DB06616,test
drug,4,DB06684,test
drug,4,DB06690,test
drug,4,DB06729,test
drug,4,DB06730,test
drug,4,DB06769,test
drug,4,DB06782,test
drug,4,DB06789,test
drug,4,DB08799,test
drug,4,DB08808,test
drug,4,DB08872,test
drug,4,DB08874,test
drug,4,DB08897,test
drug,4,DB08901,test
drug,4,DB08984,test
drug,4,DB08992,test
drug,4,DB09014,test
drug,4,DB09015,test
drug,4,DB09034,test
drug,4,DB09038,test
drug,4,DB09060,test
drug,4,DB09063,test
drug,4,DB09067,test
drug,4,DB09090,test
drug,4,DB09091,test
drug,4,DB09093,test
drug,4,DB09095,test
drug,4,DB09112,test
drug,4,DB09117,test
drug,4,DB09128,test
drug,4,DB09137,test
drug,4,DB09138,test
drug,4,DB09204,test
drug,4,DB09220,test
drug,4,DB09225,test
drug,4,DB09230,test
drug,4,DB09236,test
drug,4,DB09242,test
drug,4,DB09267,test
drug,4,DB09285,test
drug,4,DB09292,test
drug,4,DB09295,test
drug,4,DB09488,test
drug,4,DB09499,test
drug,4,DB11079,test
drug,4,DB11156,test
drug,4,DB11239,test
drug,4,DB11560,test
drug,4,DB11610,test
drug,4,DB12332,test
drug,4,DB12483,test
drug,4,DB13139,test
drug,4,DB13167,test
drug,4,DB13873,test
drug,4,DB13878,test
scaffold,0,DB00006,train
scaffold,0,DB00014,train
scaffold,0,DB00035,train
scaffold,0,DB00080,train
scaffold,0,DB00091,train
scaffold,0,DB00104,train
scaffold,0,DB00115,train
scaffold,0,DB00120,train
scaffold,0,DB00126,train
scaffold,0,DB00130,train
scaffold,0,DB00136,train
scaffold,0,DB00142,train
scaffold,0,DB00146,train
scaffold,0,DB00152,train
scaffold,0,DB00153,train
scaffold,0,DB00158,train
scaffold,0,DB00163,train
scaffold,0,DB00166,train
scaffold,0,DB00169,train
scaffold,0,DB00170,train
scaffold,0,DB00175,train
scaffold,0,DB00176,train
scaffold,0,DB00177,train
scaffold,0,DB00179,train
scaffold,0,DB00181,train
scaffold,0,DB00182,train
scaffold,0,DB00184,train
scaffold,0,DB00186,train
scaffold,0,DB00187,train
scaffold,0,DB00188,train
scaffold,0,DB00190,train
scaffold,0,DB00191,train
scaffold,0,DB00193,train
scaffold,0,DB00196,train
scaffold,0,DB00199,train
scaffold,0,DB00201,train
scaffold,0,DB00202,train
scaffold,0,DB00204,train
scaffold,0,DB00205,train
scaffold,0,DB00209,train
scaffold,0,DB00210,train
scaffold,0,DB00211,train
scaffold,0,DB00212,train
scaffold,0,DB00216,train
scaffold,0,DB00217,train
scaffold,0,DB00218,train
scaffold,0,DB00221,train
scaffold,0,DB00222,train
scaffold,0,DB00223,train
scaffold,0,DB00224,train
scaffold,0,DB00226,train
scaffold,0,DB00228,train
scaffold,0,DB00229,train
scaffold,0,DB00230,train
scaffold,0,DB00231,train
scaffold,0,DB00233,train
scaffold,0,DB00234,train
scaffold,0,DB00235,train
scaffold,0,DB00236,train
scaffold,0,DB00237,train
scaffold,0,DB00238,train
scaffold,0,DB00239,train
scaffold,0,DB00240,train
scaffold,0,DB00241,train
scaffold,0,DB00242,train
scaffold,0,DB00244,train
scaffold,0,DB00245,train
scaffold,0,DB00246,train
scaffold,0,DB00247,train
scaffold,0,DB00248,train
scaffold,0,DB00250,train
scaffold,0,DB00251,train
scaffold,0,DB00252,train
scaffold,0,DB00253,train
scaffold,0,DB00257,train
scaffold,0,DB00258,train
scaffold,0,DB00259,train
scaffold,0,DB00260,train
scaffold,0,DB00261,train
scaffold,0,DB00262,train
scaffold,0,DB00263,train
scaffold,0,DB00264,train
scaffold,0,DB00267,train
scaffold,0,DB00271,train
scaffold,0,DB00273,train
scaffold,0,DB00274,train
scaffold,0,DB00275,train
scaffold,0,DB00277,train
scaffold,0,DB00278,train
scaffold,0,DB00279,train
scaffold,0,DB00280,train
scaffold,0,DB00281,train
scaffold,0,DB00282,train
scaffold,0,DB00283,train
scaffold,0,DB00284,train
scaffold,0,DB00287,train
scaffold,0,DB00289,train
scaffold,0,DB00290,train
scaffold,0,DB00291,train
scaffold,0,DB00292,train
scaffold,0,DB00293,train
scaffold,0,DB00294,train
scaffold,0,DB00295,train
scaffold,0,DB00296,train
scaffold,0,DB00297,train
scaffold,0,DB00298,train
scaffold,0,DB00301,train
scaffold,0,DB00302,train
scaffold,0,DB00303,train
scaffold,0,DB00305,train
scaffold,0,DB00307,train
scaffold,0,DB00308,train
scaffold,0,DB00309,train
scaffold,0,DB00310,train
scaffold,0,DB00312,train
scaffold,0,DB00313,train
scaffold,0,DB00314,train
scaffold,0,DB00315,train
scaffold,0,DB00316,train
scaffold,0,DB00317,train
scaffold,0,DB00318,train
scaffold,0,DB00319,train
scaffold,0,DB00320,train
scaffold,0,DB00322,train
scaffold,0,DB00324,train
scaffold,0,DB00325,train
scaffold,0,DB00326,train
scaffold,0,DB00327,train
scaffold,0,DB00328,train
scaffold,0,DB00330,train
scaffold,0,DB00332,train
scaffold,0,DB00333,train
scaffold,0,DB00334,train
scaffold,0,DB00335,train
scaffold,0,DB00337,train
scaffold,0,DB00340,train
scaffold,0,DB00343,train
scaffold,0,DB00345,train
scaffold,0,DB00346,train
scaffold,0,DB00347,train
scaffold,0,DB00349,train
scaffold,0,DB00350,train
scaffold,0,DB00351,train
scaffold,0,DB00352,train
scaffold,0,DB00353,train
scaffold,0,DB00354,train
scaffold,0,DB00355,train
scaffold,0,DB00356,train
scaffold,0,DB00357,train
scaffold,0,DB00358,train
scaffold,0,DB00359,train
scaffold,0,DB00360,train
scaffold,0,DB00361,train
scaffold,0,DB00362,train
scaffold,0,DB00363,train
scaffold,0,DB00364,train
scaffold,0,DB00366,train
scaffold,0,DB00368,train
scaffold,0,DB00369,train
scaffold,0,DB00370,train
scaffold,0,DB00371,train
scaffold,0,DB00373,train
scaffold,0,DB00376,train
scaffold,0,DB00377,train
scaffold,0,DB00379,train
scaffold,0,DB00380,train
scaffold,0,DB00381,train
scaffold,0,DB00384,train
scaffold,0,DB00388,train
scaffold,0,DB00389,train
scaffold,0,DB00390,train
scaffold,0,DB00393,train
scaffold,0,DB00394,train
scaffold,0,DB00395,train
scaffold,0,DB00396,train
scaffold,0,DB00397,train
scaffold,0,DB00398,train
scaffold,0,DB00400,train
scaffold,0,DB00401,train
scaffold,0,DB00404,train
scaffold,0,DB00405,train
scaffold,0,DB00409,train
scaffold,0,DB00410,train
scaffold,0,DB00411,train
scaffold,0,DB00412,train
scaffold,0,DB00413,train
scaffold,0,DB00415,train
scaffold,0,DB00417,train
scaffold,0,DB00418,train
scaffold,0,DB00422,train
scaffold,0,DB00423,train
scaffold,0,DB00424,train
scaffold,0,DB00425,train
scaffold,0,DB00428,train
scaffold,0,DB00429,train
scaffold,0,DB00430,train
scaffold,0,DB00432,train
scaffold,0,DB00433,train
scaffold,0,DB00434,train
scaffold,0,DB00435,train
scaffold,0,DB00436,train
scaffold,0,DB00437,train
scaffold,0,DB00438,train
scaffold,0,DB00440,train
scaffold,0,DB00441,train
scaffold,0,DB00442,train
scaffold,0,DB00443,train
scaffold,0,DB00446,train
scaffold,0,DB00449,train
scaffold,0,DB00450,train
scaffold,0,DB00451,train
scaffold,0,DB00452,train
scaffold,0,DB00454,train
scaffold,0,DB00456,train
scaffold,0,DB00457,train
scaffold,0,DB00459,train
scaffold,0,DB00460,train
scaffold,0,DB00461,train
scaffold,0,DB00462,train
scaffold,0,DB00465,train
scaffold,0,DB00467,train
scaffold,0,DB00468,train
scaffold,0,DB00469,train
scaffold,0,DB00472,train
scaffold,0,DB00474,train
scaffold,0,DB00475,train
scaffold,0,DB00480,train
scaffold,0,DB00481,train
scaffold,0,DB00483,train
scaffold,0,DB00484,train
scaffold,0,DB00485,train
scaffold,0,DB00486,train
scaffold,0,DB00487,train
scaffold,0,DB00488,train
scaffold,0,DB00489,train
scaffold,0,DB00490,train
scaffold,0,DB00492,train
scaffold,0,DB00494,train
scaffold,0,DB00495,train
scaffold,0,DB00496,train
scaffold,0,DB00497,train
scaffold,0,DB00498,train
scaffold,0,DB00499,train
scaffold,0,DB00500,train
scaffold,0,DB00504,train
scaffold,0,DB00511,train
scaffold,0,DB00512,train
scaffold,0,DB00513,train
scaffold,0,DB00514,train
scaffold,0,DB00517,train
scaffold,0,DB00518,train
scaffold,0,DB00519,train
scaffold,0,DB00520,train
scaffold,0,DB00521,train
scaffold,0,DB00525,train
scaffold,0,DB00526,train
scaffold,0,DB00528,train
scaffold,0,DB00529,train
scaffold,0,DB00530,train
scaffold,0,DB00531,train
scaffold,0,DB00537,train
scaffold,0,DB00539,train
scaffold,0,DB00541,train
scaffold,0,DB00542,train
scaffold,0,DB00544,train
scaffold,0,DB00545,train
scaffold,0,DB00546,train
scaffold,0,DB00547,train
scaffold,0,DB00548,train
scaffold,0,DB00549,train
scaffold,0,DB00550,train
scaffold,0,DB00551,train
scaffold,0,DB00555,train
scaffold,0,DB00556,train
scaffold,0,DB00559,train
scaffold,0,DB00561,train
scaffold,0,DB00562,train
scaffold,0,DB00564,train
scaffold,0,DB00568,train
scaffold,0,DB00569,train
scaffold,0,DB00570,train
scaffold,0,DB00571,train
scaffold,0,DB00572,train
scaffold,0,DB00573,train
scaffold,0,DB00576,train
scaffold,0,DB00577,train
scaffold,0,DB00578,train
scaffold,0,DB00581,train
scaffold,0,DB00583,train
scaffold,0,DB00588,train
scaffold,0,DB00589,train
scaffold,0,DB00591,train
scaffold,0,DB00592,train
scaffold,0,DB00593,train
scaffold,0,DB00596,train
scaffold,0,DB00598,train
scaffold,0,DB00599,train
scaffold,0,DB00601,train
scaffold,0,DB00602,train
scaffold,0,DB00603,train
scaffold,0,DB00604,train
scaffold,0,DB00605,train
scaffold,0,DB00606,train
scaffold,0,DB00610,train
scaffold,0,DB00611,train
scaffold,0,DB00612,train
scaffold,0,DB00613,train
scaffold,0,DB00614,train
scaffold,0,DB00615,train
scaffold,0,DB00617,train
scaffold,0,DB00619,train
scaffold,0,DB00620,train
scaffold,0,DB00623,train
scaffold,0,DB00624,train
scaffold,0,DB00625,train
scaffold,0,DB00626,train
scaffold,0,DB00628,train
scaffold,0,DB00629,train
scaffold,0,DB00630,train
scaffold,0,DB00631,train
scaffold,0,DB00633,train
scaffold,0,DB00634,train
scaffold,0,DB00635,train
scaffold,0,DB00636,train
scaffold,0,DB00637,train
scaffold,0,DB00640,train
scaffold,0,DB00642,train
scaffold,0,DB00646,train
scaffold,0,DB00647,train
scaffold,0,DB00648,train
scaffold,0,DB00649,train
scaffold,0,DB00651,train
scaffold,0,DB00653,train
scaffold,0,DB00654,train
scaffold,0,DB00655,train
scaffold,0,DB00656,train
scaffold,0,DB00657,train
scaffold,0,DB00658,train
scaffold,0,DB00663,train
scaffold,0,DB00664,train
scaffold,0,DB00668,train
scaffold,0,DB00670,train
scaffold,0,DB00672,train
scaffold,0,DB00673,train
scaffold,0,DB00674,train
scaffold,0,DB00675,train
scaffold,0,DB00678,train
scaffold,0,DB00679,train
scaffold,0,DB00680,train
scaffold,0,DB00681,train
scaffold,0,DB00682,train
scaffold,0,DB00683,train
scaffold,0,DB00685,train
scaffold,0,DB00686,train
scaffold,0,DB00690,train
scaffold,0,DB00691,train
scaffold,0,DB00692,train
scaffold,0,DB00695,train
scaffold,0,DB00697,train
scaffold,0,DB00698,train
scaffold,0,DB00699,train
scaffold,0,DB00700,train
scaffold,0,DB00704,train
scaffold,0,DB00706,train
scaffold,0,DB00709,train
scaffold,0,DB00710,train
scaffold,0,DB00711,train
scaffold,0,DB00713,train
scaffold,0,DB00714,train
scaffold,0,DB00720,train
scaffold,0,DB00721,train
scaffold,0,DB00723,train
scaffold,0,DB00724,train
scaffold,0,DB00727,train
scaffold,0,DB00728,train
scaffold,0,DB00734,train
scaffold,0,DB00735,train
scaffold,0,DB00736,train
scaffold,0,DB00737,train
scaffold,0,DB00738,train
scaffold,0,DB00740,train
scaffold,0,DB00741,train
scaffold,0,DB00742,train
scaffold,0,DB00743,train
scaffold,0,DB00744,train
scaffold,0,DB00745,train
scaffold,0,DB00746,train
scaffold,0,DB00748,train
scaffold,0,DB00749,train
scaffold,0,DB00750,train
scaffold,0,DB00751,train
scaffold,0,DB00752,train
scaffold,0,DB00760,train
scaffold,0,DB00763,train
scaffold,0,DB00764,train
scaffold,0,DB00765,train
scaffold,0,DB00766,train
scaffold,0,DB00769,train
scaffold,0,DB00770,train
scaffold,0,DB00771,train
scaffold,0,DB00773,train
scaffold,0,DB00775,train
scaffold,0,DB00778,train
scaffold,0,DB00779,train
scaffold,0,DB00780,train
scaffold,0,DB00783,train
scaffold,0,DB00787,train
scaffold,0,DB00788,train
scaffold,0,DB00791,train
scaffold,0,DB00793,train
scaffold,0,DB00795,train
scaffold,0,DB00796,train
scaffold,0,DB00798,train
scaffold,0,DB00799,train
scaffold,0,DB00800,train
scaffold,0,DB00801,train
scaffold,0,DB00803,train
scaffold,0,DB00804,train
scaffold,0,DB00805,train
scaffold,0,DB00806,train
scaffold,0,DB00807,train
scaffold,0,DB00808,train
scaffold,0,DB00809,train
scaffold,0,DB00813,train
scaffold,0,DB00816,train
scaffold,0,DB00817,train
scaffold,0,DB00818,train
scaffold,0,DB00819,train
scaffold,0,DB00820,train
scaffold,0,DB00822,train
scaffold,0,DB00826,train
scaffold,0,DB00827,train
scaffold,0,DB00828,train
scaffold,0,DB00829,train
scaffold,0,DB00830,train
scaffold,0,DB00831,train
scaffold,0,DB00835,train
scaffold,0,DB00838,train
scaffold,0,DB00839,train
scaffold,0,DB00841,train
scaffold,0,DB00842,train
scaffold,0,DB00843,train
scaffold,0,DB00846,train
scaffold,0,DB00847,train
scaffold,0,DB00849,train
scaffold,0,DB00850,train
scaffold,0,DB00852,train
scaffold,0,DB00853,train
scaffold,0,DB00854,train
scaffold,0,DB00855,train
scaffold,0,DB00856,train
scaffold,0,DB00857,train
scaffold,0,DB00859,train
scaffold,0,DB00860,train
scaffold,0,DB00864,train
scaffold,0,DB00866,train
scaffold,0,DB00867,train
scaffold,0,DB00869,train
scaffold,0,DB00871,train
scaffold,0,DB00872,train
scaffold,0,DB00873,train
scaffold,0,DB00875,train
scaffold,0,DB00876,train
scaffold,0,DB00879,train
scaffold,0,DB00881,train
scaffold,0,DB00882,train
scaffold,0,DB00885,train
scaffold,0,DB00887,train
scaffold,0,DB00888,train
scaffold,0,DB00889,train
scaffold,0,DB00892,train
scaffold,0,DB00896,train
scaffold,0,DB00897,train
scaffold,0,DB00898,train
scaffold,0,DB00903,train
scaffold,0,DB00904,train
scaffold,0,DB00905,train
scaffold,0,DB00906,train
scaffold,0,DB00908,train
scaffold,0,DB00910,train
scaffold,0,DB00912,train
scaffold,0,DB00914,train
scaffold,0,DB00917,train
scaffold,0,DB00918,train
scaffold,0,DB00919,train
scaffold,0,DB00920,train
scaffold,0,DB00922,train
scaffold,0,DB00923,train
scaffold,0,DB00924,train
scaffold,0,DB00925,train
scaffold,0,DB00928,train
scaffold,0,DB00929,train
scaffold,0,DB00931,train
scaffold,0,DB00932,train
scaffold,0,DB00933,train
scaffold,0,DB00934,train
scaffold,0,DB00936,train
scaffold,0,DB00937,train
scaffold,0,DB00938,train
scaffold,0,DB00943,train
scaffold,0,DB00944,train
scaffold,0,DB00945,train
scaffold,0,DB00946,train
scaffold,0,DB00947,train
scaffold,0,DB00949,train
scaffold,0,DB00950,train
scaffold,0,DB00952,train
scaffold,0,DB00953,train
scaffold,0,DB00954,train
scaffold,0,DB00955,train
scaffold,0,DB00956,train
scaffold,0,DB00958,train
scaffold,0,DB00959,train
scaffold,0,DB00961,train
scaffold,0,DB00962,train
scaffold,0,DB00968,train
scaffold,0,DB00969,train
scaffold,0,DB00970,train
scaffold,0,DB00972,train
scaffold,0,DB00973,train
scaffold,0,DB00974,train
scaffold,0,DB00975,train
scaffold,0,DB00977,train
scaffold,0,DB00978,train
scaffold,0,DB00981,train
scaffold,0,DB00983,train
scaffold,0,DB00986,train
scaffold,0,DB00987,train
scaffold,0,DB00988,train
scaffold,0,DB00989,train
scaffold,0,DB00991,train
scaffold,0,DB00992,train
scaffold,0,DB00993,train
scaffold,0,DB00996,train
scaffold,0,DB00998,train
scaffold,0,DB01001,train
scaffold,0,DB01002,train
scaffold,0,DB01005,train
scaffold,0,DB01006,train
scaffold,0,DB01010,train
scaffold,0,DB01011,train
scaffold,0,DB01013,train
scaffold,0,DB01014,train
scaffold,0,DB01015,train
scaffold,0,DB01016,train
scaffold,0,DB01018,train
scaffold,0,DB01019,train
scaffold,0,DB01022,train
scaffold,0,DB01023,train
scaffold,0,DB01029,train
scaffold,0,DB01032,train
scaffold,0,DB01033,train
scaffold,0,DB01034,train
scaffold,0,DB01035,train
scaffold,0,DB01036,train
scaffold,0,DB01037,train
scaffold,0,DB01041,train
scaffold,0,DB01042,train
scaffold,0,DB01044,train
scaffold,0,DB01045,train
scaffold,0,DB01046,train
scaffold,0,DB01047,train
scaffold,0,DB01048,train
scaffold,0,DB01050,train
scaffold,0,DB01051,train
scaffold,0,DB01053,train
scaffold,0,DB01054,train
scaffold,0,DB01057,train
scaffold,0,DB01058,train
scaffold,0,DB01059,train
scaffold,0,DB01060,train
scaffold,0,DB01063,train
scaffold,0,DB01064,train
scaffold,0,DB01066,train
scaffold,0,DB01067,train
scaffold,0,DB01068,train
scaffold,0,DB01070,train
scaffold,0,DB01072,train
scaffold,0,DB01073,train
scaffold,0,DB01074,train
scaffold,0,DB01075,train
scaffold,0,DB01076,train
scaffold,0,DB01077,train
scaffold,0,DB01080,train
scaffold,0,DB01086,train
scaffold,0,DB01088,train
scaffold,0,DB01090,train
scaffold,0,DB01092,train
scaffold,0,DB01093,train
scaffold,0,DB01095,train
scaffold,0,DB01096,train
scaffold,0,DB01098,train
scaffold,0,DB01099,train
scaffold,0,DB01100,train
scaffold,0,DB01101,train
scaffold,0,DB01103,train
scaffold,0,DB01104,train
scaffold,0,DB01105,train
scaffold,0,DB01106,train
scaffold,0,DB01108,train
scaffold,0,DB01111,train
scaffold,0,DB01112,train
scaffold,0,DB01113,train
scaffold,0,DB01114,train
scaffold,0,DB01115,train
scaffold,0,DB01116,train
scaffold,0,DB01117,train
scaffold,0,DB01118,train
scaffold,0,DB01120,train
scaffold,0,DB01121,train
scaffold,0,DB01124,train
scaffold,0,DB01126,train
scaffold,0,DB01128,train
scaffold,0,DB01130,train
scaffold,0,DB01131,train
scaffold,0,DB01132,train
scaffold,0,DB01133,train
scaffold,0,DB01135,train
scaffold,0,DB01137,train
scaffold,0,DB01138,train
scaffold,0,DB01139,train
scaffold,0,DB01141,train
scaffold,0,DB01143,train
scaffold,0,DB01144,train
scaffold,0,DB01147,train
scaffold,0,DB01149,train
scaffold,0,DB01153,train
scaffold,0,DB01154,train
scaffold,0,DB01155,train
scaffold,0,DB01156,train
scaffold,0,DB01157,train
scaffold,0,DB01158,train
scaffold,0,DB01159,train
scaffold,0,DB01160,train
scaffold,0,DB01161,train
scaffold,0,DB01162,train
scaffold,0,DB01164,train
scaffold,0,DB01165,train
scaffold,0,DB01166,train
scaffold,0,DB01167,train
scaffold,0,DB01168,train
scaffold,0,DB01169,train
scaffold,0,DB01170,train
scaffold,0,DB01171,train
scaffold,0,DB01173,train
scaffold,0,DB01174,train
scaffold,0,DB01180,train
scaffold,0,DB01181,train
scaffold,0,DB01182,train
scaffold,0,DB01183,train
scaffold,0,DB01184,train
scaffold,0,DB01186,train
scaffold,0,DB01188,train
scaffold,0,DB01189,train
scaffold,0,DB01191,train
scaffold,0,DB01192,train
scaffold,0,DB01193,train
scaffold,0,DB01195,train
scaffold,0,DB01196,train
scaffold,0,DB01198,train
scaffold,0,DB01199,train
scaffold,0,DB01200,train
scaffold,0,DB01201,train
scaffold,0,DB01203,train
scaffold,0,DB01205,train
scaffold,0,DB01206,train
scaffold,0,DB01207,train
scaffold,0,DB01208,train
scaffold,0,DB01210,train
scaffold,0,DB01211,train
scaffold,0,DB01212,train
scaffold,0,DB01214,train
scaffold,0,DB01215,train
scaffold,0,DB01216,train
scaffold,0,DB01221,train
scaffold,0,DB01223,train
scaffold,0,DB01224,train
scaffold,0,DB01226,train
scaffold,0,DB01227,train
scaffold,0,DB01228,train
scaffold,0,DB01229,train
scaffold,0,DB01232,train
scaffold,0,DB01233,train
scaffold,0,DB01234,train
scaffold,0,DB01235,train
scaffold,0,DB01239,train
scaffold,0,DB01240,train
scaffold,0,DB01241,train
scaffold,0,DB01244,train
scaffold,0,DB01247,train
scaffold,0,DB01248,train
scaffold,0,DB01249,train
scaffold,0,DB01250,train
scaffold,0,DB01252,train
scaffold,0,DB01253,train
scaffold,0,DB01255,train
scaffold,0,DB01256,train
scaffold,0,DB01259,train
scaffold,0,DB01261,train
scaffold,0,DB01262,train
scaffold,0,DB01263,train
scaffold,0,DB01264,train
scaffold,0,DB01267,train
scaffold,0,DB01273,train
scaffold,0,DB01274,train
scaffold,0,DB01280,train
scaffold,0,DB01282,train
scaffold,0,DB01284,train
scaffold,0,DB01288,train
