drug_a,drug_b,label,baseline_prediction,without_molecular,without_protein,without_pathway,molecular_delta,protein_delta,pathway_delta,abs_molecular_delta,abs_protein_delta,abs_pathway_delta
DB00979,DB01018,0,1.0404518434370402e-05,2.663121279056213e-07,0.008016079664230347,2.436014801787678e-05,1.0138206562260166e-05,-0.008005674928426743,-1.395562958350638e-05,1.0138206562260166e-05,0.008005674928426743,1.395562958350638e-05
DB04272,DB09273,0,0.21235111355781555,0.0030004833824932575,0.007975183427333832,0.3628542423248291,0.20935063064098358,0.20437592267990112,-0.15050312876701355,0.20935063064098358,0.20437592267990112,0.15050312876701355
DB00775,DB01075,0,0.00013415161811280996,0.1119968593120575,0.995465099811554,2.740946365520358e-05,-0.11186270415782928,-0.9953309297561646,0.00010674215445760638,0.11186270415782928,0.9953309297561646,0.00010674215445760638
DB00244,DB00647,0,2.058182644759654e-06,1.4092732953940867e-06,0.0015556700527668,0.0070436871610581875,6.489093493655673e-07,-0.0015536118298768997,-0.007041628938168287,6.489093493655673e-07,0.0015536118298768997,0.007041628938168287
DB00178,DB08804,0,0.0004105429688934237,0.004812108818441629,0.02366439439356327,0.00035877799382433295,-0.004401565995067358,-0.023253850638866425,5.1764975069090724e-05,0.004401565995067358,0.023253850638866425,5.1764975069090724e-05
DB00454,DB05541,0,1.0,1.0,8.042950503295287e-05,1.0,0.0,0.999919593334198,0.0,0.0,0.999919593334198,0.0
DB00838,DB01299,0,4.572761099552736e-05,0.0002957531833089888,3.3706932299537584e-05,1.0400801784271607e-06,-0.00025002556503750384,1.2020678695989773e-05,4.468753104447387e-05,0.00025002556503750384,1.2020678695989773e-05,4.468753104447387e-05
DB01380,DB06603,0,4.393949893710669e-06,0.00017756354645825922,0.13249649107456207,2.7090427465736866e-06,-0.00017316959565505385,-0.1324920952320099,1.6849071471369825e-06,0.00017316959565505385,0.1324920952320099,1.6849071471369825e-06
DB01226,DB01229,0,0.21864576637744904,5.0946207920787856e-05,0.0015733629697933793,0.5956302285194397,0.21859481930732727,0.21707239747047424,-0.37698447704315186,0.21859481930732727,0.21707239747047424,0.37698447704315186
DB00476,DB11586,0,0.6568611264228821,0.7664362788200378,0.2639012932777405,1.0,-0.10957515239715576,0.3929598331451416,-0.3431388735771179,0.10957515239715576,0.3929598331451416,0.3431388735771179
DB00652,DB00957,0,1.5601000313836266e-07,3.405906682019122e-05,0.0015230856370180845,4.316259946790524e-06,-3.39030557370279e-05,-0.0015229296404868364,-4.160249773121905e-06,3.39030557370279e-05,0.0015229296404868364,4.160249773121905e-06
DB00860,DB09570,0,0.2525523900985718,0.0016260117990896106,0.4398524761199951,0.1338350474834442,0.2509263753890991,-0.18730008602142334,0.11871734261512756,0.2509263753890991,0.18730008602142334,0.11871734261512756
DB01378,DB08883,0,0.0007094438769854605,0.00198875623755157,0.00012184011575300246,0.0005509586771950126,-0.0012793124187737703,0.0005876037757843733,0.00015848519979044795,0.0012793124187737703,0.0005876037757843733,0.00015848519979044795
DB00470,DB01408,0,0.00043130372068844736,0.00038802262861281633,0.04315062239766121,0.00667966715991497,4.328109207563102e-05,-0.042719319462776184,-0.006248363293707371,4.328109207563102e-05,0.042719319462776184,0.006248363293707371
DB00179,DB06820,0,0.0011961180716753006,0.9367868900299072,0.1650553196668625,0.0018992264522239566,-0.9355907440185547,-0.16385920345783234,-0.000703108380548656,0.9355907440185547,0.16385920345783234,0.000703108380548656
DB00472,DB08811,0,4.890873969998211e-05,0.006281133741140366,0.00038136335206218064,0.0012900480069220066,-0.0062322248704731464,-0.00033245462691411376,-0.0012411392526701093,0.0062322248704731464,0.00033245462691411376,0.0012411392526701093
DB00934,DB01054,0,8.723398059373721e-05,4.279106633475749e-06,0.20709773898124695,8.415245974902064e-05,8.295487350551412e-05,-0.20701050758361816,3.0815208447165787e-06,8.295487350551412e-05,0.20701050758361816,3.0815208447165787e-06
DB09223,DB12070,0,0.013069050386548042,0.007822942920029163,0.021469859406352043,0.10929734259843826,0.005246107466518879,-0.008400809019804,-0.09622829407453537,0.005246107466518879,0.008400809019804,0.09622829407453537
DB00614,DB06767,0,0.006286580115556717,1.0371423968535964e-06,0.0004607712326105684,0.03471720218658447,0.006285543087869883,0.005825808737426996,-0.028430622071027756,0.006285543087869883,0.005825808737426996,0.028430622071027756
DB00470,DB00629,0,0.03496719151735306,5.8382553106639534e-05,0.34175702929496765,0.12732291221618652,0.03490880876779556,-0.3067898452281952,-0.09235572069883347,0.03490880876779556,0.3067898452281952,0.09235572069883347
DB00190,DB01208,0,0.011062229983508587,0.045457623898983,0.005663102492690086,0.00029319358873181045,-0.03439539298415184,0.0053991274908185005,0.01076903659850359,0.03439539298415184,0.0053991274908185005,0.01076903659850359
DB00817,DB00875,0,2.1943179717709427e-08,2.291581147062516e-09,0.05417415499687195,3.904292498191353e-07,1.965159768246849e-08,-0.05417413264513016,-3.6848607010142587e-07,1.965159768246849e-08,0.05417413264513016,3.6848607010142587e-07
DB00420,DB01023,0,0.7024781703948975,0.9999926090240479,0.5435788631439209,0.5024364590644836,-0.2975144386291504,0.15889930725097656,0.20004171133041382,0.2975144386291504,0.15889930725097656,0.20004171133041382
DB00501,DB05265,0,0.004761000629514456,0.0008197841234505177,0.02275487221777439,0.0003554603026714176,0.003941216506063938,-0.017993871122598648,0.00440554041415453,0.003941216506063938,0.017993871122598648,0.00440554041415453
DB00571,DB01623,0,0.7671626806259155,0.2875637412071228,0.23541566729545593,0.9419265985488892,0.4795989394187927,0.5317469835281372,-0.17476391792297363,0.4795989394187927,0.5317469835281372,0.17476391792297363
DB00190,DB00936,0,0.00017054723866749555,0.0001619284157641232,0.030556563287973404,0.00027410240727476776,8.618822903372347e-06,-0.03038601577281952,-0.00010355516860727221,8.618822903372347e-06,0.03038601577281952,0.00010355516860727221
DB00823,DB01236,0,7.511421426897869e-05,0.08409243822097778,0.0018756052013486624,0.0008236116846092045,-0.0840173214673996,-0.0018004910089075565,-0.0007484974921680987,0.0840173214673996,0.0018004910089075565,0.0007484974921680987
DB00728,DB00736,0,3.931156129510782e-07,2.3748448541027756e-07,0.5918253064155579,1.2473807373680756e-06,1.5563112754080066e-07,-0.5918248891830444,-8.542651244169974e-07,1.5563112754080066e-07,0.5918248891830444,8.542651244169974e-07
DB00210,DB00969,0,2.642592335178051e-05,8.025298302527517e-05,0.9518980383872986,0.00022222769621293992,-5.382706149248406e-05,-0.9518716335296631,-0.0001958017674041912,5.382706149248406e-05,0.9518716335296631,0.0001958017674041912
DB00211,DB00753,0,0.030888503417372704,0.03267810493707657,0.032473623752593994,0.018451254814863205,-0.001789601519703865,-0.0015851203352212906,0.012437248602509499,0.001789601519703865,0.0015851203352212906,0.012437248602509499
DB00583,DB01244,0,0.4700409173965454,0.3464944362640381,0.3595048189163208,0.30662301182746887,0.12354648113250732,0.11053609848022461,0.16341790556907654,0.12354648113250732,0.11053609848022461,0.16341790556907654
DB00393,DB11079,0,0.0010468583786860108,0.012992717325687408,0.0010982099920511246,0.0003034957917407155,-0.011945858597755432,-5.1351613365113735e-05,0.0007433625869452953,0.011945858597755432,5.1351613365113735e-05,0.0007433625869452953
DB00788,DB01236,0,1.94218841897964e-06,1.2761837420161015e-10,0.7684379816055298,0.0006567132077179849,1.9420608623477165e-06,-0.7684360146522522,-0.0006547709926962852,1.9420608623477165e-06,0.7684360146522522,0.0006547709926962852
DB00289,DB00456,0,0.9874849915504456,0.8953499794006348,0.1337081491947174,0.5400182008743286,0.09213501214981079,0.8537768125534058,0.44746679067611694,0.09213501214981079,0.8537768125534058,0.44746679067611694
DB00607,DB00980,0,7.031931925638446e-09,7.666853818477648e-09,0.0008099469123408198,5.365318411776343e-09,-6.34921892839202e-10,-0.0008099398692138493,1.666613513862103e-09,6.34921892839202e-10,0.0008099398692138493,1.666613513862103e-09
DB00212,DB09075,0,0.0006414456875063479,0.001033278414979577,0.9290598630905151,0.0006182200158946216,-0.00039183272747322917,-0.9284183979034424,2.3225671611726284e-05,0.00039183272747322917,0.9284183979034424,2.3225671611726284e-05
DB00685,DB00813,0,0.05415256321430206,1.346294357063016e-05,0.6494845151901245,0.008368811570107937,0.05413910001516342,-0.5953319668769836,0.04578375071287155,0.05413910001516342,0.5953319668769836,0.04578375071287155
DB00187,DB05990,0,0.00011549973714863881,3.0744820378458826e-07,0.35383307933807373,0.00032329189707525074,0.0001151922915596515,-0.353717565536499,-0.00020779215265065432,0.0001151922915596515,0.353717565536499,0.00020779215265065432
DB00527,DB11817,0,7.848693144296703e-07,2.076186778054989e-09,0.7282512784004211,3.1326360385719454e-06,7.827931085557793e-07,-0.7282505035400391,-2.347766667298856e-06,7.827931085557793e-07,0.7282505035400391,2.347766667298856e-06
DB00940,DB06724,0,0.5321323275566101,2.439356876493548e-06,0.7944712042808533,0.014979429543018341,0.5321298837661743,-0.26233887672424316,0.5171529054641724,0.5321298837661743,0.26233887672424316,0.5171529054641724
DB00373,DB01015,0,0.06466116011142731,0.0007293159724213183,0.652539074420929,0.05367158725857735,0.06393184512853622,-0.5878779292106628,0.01098957285284996,0.06393184512853622,0.5878779292106628,0.01098957285284996
DB00717,DB09244,0,0.0008689657552167773,0.025892097502946854,0.04523884505033493,0.009475378319621086,-0.02502313256263733,-0.044369880110025406,-0.008606412447988987,0.02502313256263733,0.044369880110025406,0.008606412447988987
DB01034,DB13167,0,0.15828078985214233,0.012424200773239136,0.0004906232934445143,0.46483007073402405,0.1458565890789032,0.1577901691198349,-0.3065492808818817,0.1458565890789032,0.1577901691198349,0.3065492808818817
DB00983,DB13747,0,0.003940902650356293,2.8137952412521372e-08,0.016595901921391487,0.17236830294132233,0.003940874710679054,-0.012654999271035194,-0.16842740774154663,0.003940874710679054,0.012654999271035194,0.16842740774154663
DB00704,DB08815,0,0.9998292922973633,0.9999946355819702,0.5253170728683472,0.9999887943267822,-0.0001653432846069336,0.4745122194290161,-0.0001595020294189453,0.0001653432846069336,0.4745122194290161,0.0001595020294189453
DB00520,DB00559,0,0.9476404190063477,0.29963964223861694,0.021054387092590332,0.9999833106994629,0.6480007767677307,0.9265860319137573,-0.052342891693115234,0.6480007767677307,0.9265860319137573,0.052342891693115234
DB00814,DB00938,0,0.0382753424346447,1.8954920051328372e-06,0.15384981036186218,0.0034514989238232374,0.03827344626188278,-0.11557446420192719,0.03482384234666824,0.03827344626188278,0.11557446420192719,0.03482384234666824
DB00184,DB01175,0,0.9633579850196838,0.9998829364776611,0.20935864746570587,0.9884140491485596,-0.036524951457977295,0.7539993524551392,-0.025056064128875732,0.036524951457977295,0.7539993524551392,0.025056064128875732
DB00188,DB00368,0,0.45137813687324524,0.6715012192726135,0.1573309302330017,0.8480624556541443,-0.2201230823993683,0.29404720664024353,-0.39668431878089905,0.2201230823993683,0.29404720664024353,0.39668431878089905
DB01181,DB09123,0,0.2903083264827728,0.01158176176249981,0.44666993618011475,0.3100312650203705,0.27872657775878906,-0.15636160969734192,-0.019722938537597656,0.27872657775878906,0.15636160969734192,0.019722938537597656
DB01116,DB08887,0,0.00032795427250675857,3.653918975032866e-05,0.0028055792208760977,3.432072116993368e-05,0.0002914150827564299,-0.0024776249192655087,0.0002936335513368249,0.0002914150827564299,0.0024776249192655087,0.0002936335513368249
DB00841,DB04868,0,0.0012143393978476524,0.00021874913363717496,0.7837676405906677,0.0013737299013882875,0.000995590235106647,-0.7825533151626587,-0.0001593905035406351,0.000995590235106647,0.7825533151626587,0.0001593905035406351
DB00474,DB01026,0,0.00036590610397979617,2.888940798584372e-06,0.27212730050086975,1.6150754333921213e-07,0.0003630171704571694,-0.27176138758659363,0.00036574460682459176,0.0003630171704571694,0.27176138758659363,0.00036574460682459176
DB00524,DB00728,0,0.9744641184806824,0.0003076489083468914,0.9996341466903687,0.0030777989886701107,0.9741564989089966,-0.02517002820968628,0.9713863134384155,0.9741564989089966,0.02517002820968628,0.9713863134384155
DB01200,DB09082,0,0.9997159838676453,0.27886733412742615,0.9728397130966187,0.9999502897262573,0.7208486795425415,0.02687627077102661,-0.00023430585861206055,0.7208486795425415,0.02687627077102661,0.00023430585861206055
DB00331,DB00975,0,0.012317006476223469,0.8194401264190674,0.0001970846496988088,0.011978885158896446,-0.8071231245994568,0.01211992185562849,0.00033812131732702255,0.8071231245994568,0.01211992185562849,0.00033812131732702255
DB00190,DB00448,0,5.687380053132074e-06,5.736521052313037e-05,0.009035983122885227,2.6679715574573493e-06,-5.167783092474565e-05,-0.00903029553592205,3.0194084956747247e-06,5.167783092474565e-05,0.00903029553592205,3.0194084956747247e-06
DB00598,DB09143,0,5.22775962963351e-07,8.348894198206835e-08,0.9440180063247681,0.00034007724025286734,4.392870209812827e-07,-0.9440174698829651,-0.0003395544772502035,4.392870209812827e-07,0.9440174698829651,0.0003395544772502035
DB01010,DB06589,0,0.019373152405023575,0.0012697756756097078,0.442277193069458,0.0123953428119421,0.018103376030921936,-0.42290404438972473,0.006977809593081474,0.018103376030921936,0.42290404438972473,0.006977809593081474
DB01088,DB01403,0,1.9397656103592453e-07,8.84923356352374e-05,0.003740880871191621,1.5657623464448989e-07,-8.829835860524327e-05,-0.003740686923265457,3.7400326391434646e-08,8.829835860524327e-05,0.003740686923265457,3.7400326391434646e-08
DB00264,DB09123,0,0.6715291142463684,0.01565701887011528,0.8564887046813965,0.009924562647938728,0.655872106552124,-0.18495959043502808,0.6616045236587524,0.655872106552124,0.18495959043502808,0.6616045236587524
DB00921,DB01410,0,2.6096722649526782e-05,5.483092877511808e-07,0.06833206862211227,9.009612767840736e-06,2.5548413759679534e-05,-0.06830596923828125,1.7087109881686047e-05,2.5548413759679534e-05,0.06830596923828125,1.7087109881686047e-05
DB00201,DB00726,0,0.8946611881256104,0.9901037216186523,0.1613069772720337,0.6726549863815308,-0.09544253349304199,0.7333542108535767,0.2220062017440796,0.09544253349304199,0.7333542108535767,0.2220062017440796
DB00339,DB08993,0,2.0634615793824196e-05,1.4112328017290565e-06,0.0014348727418109775,0.00020816018513869494,1.9223383787903003e-05,-0.0014142381260171533,-0.00018752556934487075,1.9223383787903003e-05,0.0014142381260171533,0.00018752556934487075
DB00731,DB01127,0,0.9013952612876892,0.04114752635359764,0.2783612906932831,0.41079145669937134,0.8602477312088013,0.6230340003967285,0.49060380458831787,0.8602477312088013,0.6230340003967285,0.49060380458831787
DB00559,DB00841,0,0.0038758511655032635,0.06614000350236893,0.0049393936060369015,0.014231768436729908,-0.062264151871204376,-0.001063542440533638,-0.010355917736887932,0.062264151871204376,0.001063542440533638,0.010355917736887932
DB00796,DB01380,0,4.1973251541094214e-09,1.0010907658397628e-09,0.005486739799380302,6.18960571685534e-09,3.1962343882696587e-09,-0.005486735608428717,-1.9922805627459184e-09,3.1962343882696587e-09,0.005486735608428717,1.9922805627459184e-09
DB00797,DB01397,0,2.6588786727899105e-09,8.277601409645285e-06,0.8240758776664734,8.279744112549281e-10,-8.274942956632003e-06,-0.8240758776664734,1.8309043170461337e-09,8.274942956632003e-06,0.8240758776664734,1.8309043170461337e-09
DB00399,DB01418,0,0.5015610456466675,0.6129087805747986,0.003865861799567938,0.9426495432853699,-0.1113477349281311,0.4976951777935028,-0.4410884976387024,0.1113477349281311,0.4976951777935028,0.4410884976387024
DB00619,DB01619,0,0.0009121574112214148,0.0006178556941449642,0.14402323961257935,0.8369511961936951,0.0002943017170764506,-0.14311107993125916,-0.8360390663146973,0.0002943017170764506,0.14311107993125916,0.8360390663146973
DB00500,DB12532,0,1.4391715597028565e-10,3.009261728692536e-10,0.003735656151548028,2.8495285991914088e-11,-1.5700901689896796e-10,-0.0037356559187173843,1.1542186650892461e-10,1.5700901689896796e-10,0.0037356559187173843,1.1542186650892461e-10
DB00421,DB01185,0,0.00021832801576238126,1.1451400496298447e-05,0.006726896855980158,0.00011442269169492647,0.00020687661890406162,-0.0065085687674582005,0.00010390532406745479,0.00020687661890406162,0.0065085687674582005,0.00010390532406745479
DB00222,DB00704,0,6.0992795624770224e-05,2.6438854661137157e-08,0.3698284327983856,4.6894390834495425e-05,6.096635843277909e-05,-0.369767427444458,1.4098404790274799e-05,6.096635843277909e-05,0.369767427444458,1.4098404790274799e-05
DB01198,DB01626,0,0.00017744219803716987,7.030512733763317e-06,0.05733683332800865,0.000464970973553136,0.0001704116875771433,-0.057159390300512314,-0.00028752879006788135,0.0001704116875771433,0.057159390300512314,0.00028752879006788135
DB00821,DB09061,0,0.00020996174134779721,0.00021135569841135293,0.0013691780623048544,0.000956381787545979,-1.3939570635557175e-06,-0.0011592162773013115,-0.000746420060750097,1.3939570635557175e-06,0.0011592162773013115,0.000746420060750097
DB00493,DB00546,0,0.0261841993778944,0.17833837866783142,0.10413245111703873,0.00031801621662452817,-0.15215417742729187,-0.07794824987649918,0.025866182520985603,0.15215417742729187,0.07794824987649918,0.025866182520985603
DB00787,DB01353,0,0.0006232576561160386,2.196318973801681e-06,0.00548486178740859,0.0006990230176597834,0.0006210613646544516,-0.004861603956669569,-7.57653615437448e-05,0.0006210613646544516,0.004861603956669569,7.57653615437448e-05
DB01205,DB06616,0,0.015802573412656784,0.002054385608062148,0.3216991722583771,0.2806953191757202,0.013748187571763992,-0.3058966100215912,-0.2648927569389343,0.013748187571763992,0.3058966100215912,0.2648927569389343
DB01071,DB09235,0,5.879124387320189e-08,9.79540502044074e-08,0.23615843057632446,2.238782714769627e-09,-3.91628063312055e-08,-0.2361583709716797,5.655246226865529e-08,3.91628063312055e-08,0.2361583709716797,5.655246226865529e-08
DB00483,DB09291,0,0.0044815330766141415,0.001877366448752582,0.8590097427368164,0.0032611582428216934,0.0026041665114462376,-0.8545281887054443,0.001220374833792448,0.0026041665114462376,0.8545281887054443,0.001220374833792448
DB01127,DB09244,0,0.0027792181354016066,2.117861413353239e-06,0.005711320322006941,0.9234816431999207,0.002777100307866931,-0.0029321021866053343,-0.9207023978233337,0.002777100307866931,0.0029321021866053343,0.9207023978233337
DB01223,DB06826,0,0.28587543964385986,9.973296499765638e-08,0.05462644249200821,0.6082289218902588,0.2858753502368927,0.23124900460243225,-0.3223534822463989,0.2858753502368927,0.23124900460243225,0.3223534822463989
DB04878,DB06210,0,0.021262330934405327,0.003882541786879301,0.04379041865468025,0.0019162420649081469,0.01737978868186474,-0.022528087720274925,0.01934608817100525,0.01737978868186474,0.022528087720274925,0.01934608817100525
DB00212,DB01175,0,0.0008501085685566068,0.0006826733006164432,0.9983224272727966,1.6264579244307242e-05,0.0001674352679401636,-0.99747234582901,0.000833844009321183,0.0001674352679401636,0.99747234582901,0.000833844009321183
DB00358,DB08811,0,0.39017727971076965,0.40263792872428894,0.01211786363273859,0.0038890736177563667,-0.012460649013519287,0.37805941700935364,0.38628819584846497,0.012460649013519287,0.37805941700935364,0.38628819584846497
DB00614,DB01075,0,7.093175372574478e-05,3.998270869942644e-08,0.7741521596908569,0.00011805420945165679,7.089177233865485e-05,-0.7740812301635742,-4.7122455725912005e-05,7.089177233865485e-05,0.7740812301635742,4.7122455725912005e-05
DB00983,DB01331,0,3.1644010078935025e-08,8.287009904961451e-07,0.959407389163971,4.951389200869016e-07,-7.970569981807785e-07,-0.9594073295593262,-4.6349489934982557e-07,7.970569981807785e-07,0.9594073295593262,4.6349489934982557e-07
DB00175,DB11148,0,0.8996157050132751,4.161081506026676e-06,0.9995303153991699,0.9873301982879639,0.8996115326881409,-0.09991461038589478,-0.08771449327468872,0.8996115326881409,0.09991461038589478,0.08771449327468872
DB00376,DB01092,0,9.561410115566105e-05,6.507040961878374e-05,0.012236006557941437,0.0003571758861653507,3.0543691536877304e-05,-0.012140392325818539,-0.0002615617704577744,3.0543691536877304e-05,0.012140392325818539,0.0002615617704577744
DB00795,DB00889,0,0.0002237329026684165,9.144043247033551e-07,0.05687597021460533,0.0019490821287035942,0.0002228185039712116,-0.056652236729860306,-0.0017253492260351777,0.0002228185039712116,0.056652236729860306,0.0017253492260351777
DB00704,DB04835,0,0.0003009702486451715,7.947481561743075e-11,0.012999996542930603,0.0044876220636069775,0.00030097016133368015,-0.012699026614427567,-0.004186651669442654,0.00030097016133368015,0.012699026614427567,0.004186651669442654
DB00922,DB09396,0,5.5778389651095495e-05,0.0003864252066705376,0.5987088680267334,1.9664674255182035e-05,-0.0003306468133814633,-0.5986530780792236,3.6113713576924056e-05,0.0003306468133814633,0.5986530780792236,3.6113713576924056e-05
DB00998,DB01559,0,7.473318692063913e-05,4.265352981747128e-05,0.059574104845523834,0.0014652858953922987,3.207965710316785e-05,-0.05949937179684639,-0.0013905527302995324,3.207965710316785e-05,0.05949937179684639,0.0013905527302995324
DB00212,DB06764,0,4.619197170541156e-06,2.6687325771490578e-06,8.798544877208769e-05,0.016883796080946922,1.9504645933920983e-06,-8.336624887306243e-05,-0.01687917672097683,1.9504645933920983e-06,8.336624887306243e-05,0.01687917672097683
DB05381,DB08811,0,0.0035680686123669147,0.0005342017393559217,0.000605749140959233,0.9834161996841431,0.003033866873010993,0.002962319413200021,-0.9798481464385986,0.003033866873010993,0.002962319413200021,0.9798481464385986
DB01171,DB06802,0,0.004481458570808172,0.06002480909228325,0.6272748112678528,0.0025675222277641296,-0.05554335191845894,-0.6227933764457703,0.0019139363430440426,0.05554335191845894,0.6227933764457703,0.0019139363430440426
DB00788,DB00975,0,0.004145652987062931,0.010569347068667412,0.9929661750793457,0.007353517692536116,-0.006423694081604481,-0.988820493221283,-0.0032078647054731846,0.006423694081604481,0.988820493221283,0.0032078647054731846
DB00462,DB09041,0,7.088895654305816e-05,4.911432824883377e-06,0.0038134376518428326,0.00027121949824504554,6.597752508241683e-05,-0.0037425486370921135,-0.00020033054170198739,6.597752508241683e-05,0.0037425486370921135,0.00020033054170198739
DB00350,DB00976,0,0.0007570526213385165,9.568926179781556e-05,0.03696341812610626,0.00010720205318648368,0.0006613633595407009,-0.03620636463165283,0.000649850582703948,0.0006613633595407009,0.03620636463165283,0.000649850582703948
DB00645,DB03754,0,0.005572487600147724,7.383079037026619e-07,0.9605385661125183,0.004769218619912863,0.005571749061346054,-0.9549660682678223,0.0008032689802348614,0.005571749061346054,0.9549660682678223,0.0008032689802348614
DB00213,DB00911,0,0.6723469495773315,0.10816150903701782,0.25077617168426514,0.3593041002750397,0.5641854405403137,0.4215707778930664,0.31304284930229187,0.5641854405403137,0.4215707778930664,0.31304284930229187
DB00816,DB01438,0,0.009282425045967102,0.0009685044642537832,0.2606867253780365,0.01176895946264267,0.008313920348882675,-0.2514042854309082,-0.0024865344166755676,0.008313920348882675,0.2514042854309082,0.0024865344166755676
DB00531,DB01331,0,0.9946572184562683,7.573853508802131e-05,0.3829042315483093,0.9998869895935059,0.9945814609527588,0.611752986907959,-0.005229771137237549,0.9945814609527588,0.611752986907959,0.005229771137237549
DB00726,DB08907,0,0.005642438307404518,0.5426971912384033,0.04003230482339859,0.00034727563615888357,-0.5370547771453857,-0.03438986837863922,0.005295162554830313,0.5370547771453857,0.03438986837863922,0.005295162554830313
DB00201,DB01177,0,0.05919887125492096,0.9147979021072388,0.06494744122028351,0.15704433619976044,-0.855599045753479,-0.005748569965362549,-0.09784546494483948,0.855599045753479,0.005748569965362549,0.09784546494483948
DB00798,DB01410,0,1.8113796018681683e-09,1.1134396515899425e-08,0.00887251552194357,5.130871283398619e-10,-9.32301702505356e-09,-0.00887251365929842,1.2982924735283063e-09,9.32301702505356e-09,0.00887251365929842,1.2982924735283063e-09
DB00205,DB04272,0,0.002709025517106056,0.02207745425403118,0.0032960516400635242,0.0023513694759458303,-0.019368428736925125,-0.000587026122957468,0.00035765604116022587,0.019368428736925125,0.000587026122957468,0.00035765604116022587
DB00185,DB08887,0,0.00032689730869606137,2.519291164571058e-10,0.020603517070412636,2.6610150598571636e-05,0.00032689704676158726,-0.020276619121432304,0.0003002871526405215,0.00032689704676158726,0.020276619121432304,0.0003002871526405215
DB00006,DB00952,0,2.41825091507053e-06,1.663930743234232e-05,0.05995425209403038,2.5977191398851573e-05,-1.422105651727179e-05,-0.05995183438062668,-2.355893957428634e-05,1.422105651727179e-05,0.05995183438062668,2.355893957428634e-05
DB00998,DB04552,0,1.2402741731420974e-06,7.181633066011273e-08,0.0015070609515532851,0.00025357500999234617,1.1684578566928394e-06,-0.001505820662714541,-0.00025233475025743246,1.1684578566928394e-06,0.001505820662714541,0.00025233475025743246
DB00695,DB06729,0,0.003735349280759692,0.00035486218985170126,0.1418379843235016,0.0055962372571229935,0.0033804872073233128,-0.13810263574123383,-0.0018608879763633013,0.0033804872073233128,0.13810263574123383,0.0018608879763633013
DB01043,DB01440,0,1.0,1.0,0.5474219918251038,1.0,0.0,0.45257800817489624,0.0,0.0,0.45257800817489624,0.0
DB01183,DB01299,0,0.00010021573689300567,3.857675892504631e-06,0.003944162745028734,0.0018702273955568671,9.635806054575369e-05,-0.0038439470808953047,-0.0017700116150081158,9.635806054575369e-05,0.0038439470808953047,0.0017700116150081158
DB00373,DB00531,0,0.04331887885928154,8.536595123587176e-05,0.2678813934326172,0.034115344285964966,0.043233513832092285,-0.22456251084804535,0.009203534573316574,0.043233513832092285,0.22456251084804535,0.009203534573316574
DB01319,DB01397,0,0.0003002763260155916,0.00012861701543442905,0.10971665382385254,0.001556582166813314,0.00017165931058116257,-0.10941638052463531,-0.0012563058407977223,0.00017165931058116257,0.10941638052463531,0.0012563058407977223
DB00698,DB01408,0,0.0008951349300332367,1.3027201930526644e-05,0.09465949982404709,9.633362788008526e-05,0.0008821077062748373,-0.09376436471939087,0.0007988013094291091,0.0008821077062748373,0.09376436471939087,0.0007988013094291091
DB00451,DB01558,0,1.2818398786862417e-08,1.2268632190171047e-06,5.5229982535820454e-05,3.0278433769126423e-06,-1.214044800690317e-06,-5.521716593648307e-05,-3.0150249585858546e-06,1.214044800690317e-06,5.521716593648307e-05,3.0150249585858546e-06
DB00332,DB06267,0,3.104544399334941e-09,3.9843967014618897e-10,0.0029238236602395773,2.688163913688868e-09,2.7061046736776007e-09,-0.00292382063344121,4.163804856460729e-10,2.7061046736776007e-09,0.00292382063344121,4.163804856460729e-10
DB00590,DB11613,0,0.00712192477658391,0.04681314527988434,0.0687766745686531,0.13902391493320465,-0.039691220968961716,-0.061654750257730484,-0.13190199434757233,0.039691220968961716,0.061654750257730484,0.13190199434757233
DB00764,DB00841,0,0.0001728513598209247,2.0089823010494e-05,0.00022527175315190107,0.00011962412827415392,0.0001527615386294201,-5.242039333097637e-05,5.322723154677078e-05,0.0001527615386294201,5.242039333097637e-05,5.322723154677078e-05
DB01238,DB01330,0,0.0003271323803346604,0.037622783333063126,0.7759118676185608,2.415329981886316e-05,-0.03729565069079399,-0.7755847573280334,0.00030297908233478665,0.03729565069079399,0.7755847573280334,0.00030297908233478665
DB01072,DB06211,0,0.004041494335979223,0.0122001301497221,0.6660805940628052,0.0012311331229284406,-0.008158635348081589,-0.6620391011238098,0.0028103613294661045,0.008158635348081589,0.6620391011238098,0.0028103613294661045
DB00308,DB00520,0,0.2863898277282715,0.04126909002661705,0.4728517234325409,0.6465763449668884,0.24512073397636414,-0.1864618957042694,-0.36018651723861694,0.24512073397636414,0.1864618957042694,0.36018651723861694
DB01017,DB09073,0,0.05559384822845459,0.0008948249742388725,0.27832305431365967,0.030475545674562454,0.05469902232289314,-0.22272920608520508,0.025118302553892136,0.05469902232289314,0.22272920608520508,0.025118302553892136
DB00599,DB11126,0,7.19122908776626e-05,2.886794969736428e-10,0.0015077450079843402,0.33412981033325195,7.191199983935803e-05,-0.0014358327025547624,-0.33405789732933044,7.191199983935803e-05,0.0014358327025547624,0.33405789732933044
DB00302,DB00925,0,3.238991121179424e-05,8.664452616358176e-05,0.8174793720245361,2.926684646809008e-05,-5.4254614951787516e-05,-0.8174470067024231,3.1230647437041625e-06,5.4254614951787516e-05,0.8174470067024231,3.1230647437041625e-06
