rank,drug_a,drug_b,label,baseline_prediction,drug_side,ablated_drug,modality,entity_id,ablated_prediction,delta_probability,abs_delta_probability
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,668,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,670,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,671,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,672,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,673,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,674,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,677,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,679,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,683,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,685,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,686,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,687,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,688,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,691,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,692,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,693,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,694,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,695,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,696,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,701,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,703,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,704,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,705,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,707,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,708,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,709,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,711,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,715,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,716,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,717,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,718,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,719,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,728,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,730,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,732,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,733,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,744,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,764,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,765,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,772,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,775,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,776,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,777,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,783,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,784,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,787,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,788,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,789,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,797,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,798,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,799,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,801,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,805,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,806,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,811,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,826,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,830,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,836,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,837,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,840,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,845,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,853,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,854,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,855,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,863,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,870,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,874,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,877,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,883,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,896,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,910,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,919,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,922,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,927,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,940,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,948,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,955,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,958,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,959,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,965,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,968,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,969,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,970,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,973,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,981,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,986,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,987,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,988,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,989,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1009,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1010,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1011,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1012,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1018,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1019,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1020,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1031,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1037,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1041,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1044,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1045,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1046,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1047,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1048,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1054,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1057,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1062,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1064,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1066,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1073,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1074,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1079,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1080,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1081,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1082,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1083,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1084,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1085,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1089,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1090,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1099,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1100,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1102,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1103,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1107,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1108,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1110,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1116,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1119,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1120,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1121,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1122,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1123,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1126,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1134,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1135,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1138,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1153,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1154,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1157,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1165,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1167,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1177,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1182,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1217,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1218,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1224,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1225,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1230,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1245,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1249,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1262,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1263,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1264,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1265,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1266,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1267,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1268,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1270,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1272,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1278,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1291,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1292,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1297,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1298,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1299,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1300,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1301,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1302,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1305,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1312,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1318,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1329,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1333,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1339,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1346,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1347,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1348,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1353,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1356,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1364,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1366,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1370,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1372,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1373,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1382,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1394,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1396,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1397,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1401,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1402,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1405,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1414,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1419,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1422,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1423,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1424,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1428,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1430,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1431,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1432,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1436,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1437,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1440,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1441,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1446,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1448,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1453,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1467,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1468,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1471,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1472,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1473,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1474,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1488,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1489,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1490,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1491,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1492,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1496,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1500,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1502,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1513,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1514,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1518,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1521,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1522,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1524,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1531,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1533,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1534,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1542,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1544,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1547,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1548,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1549,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1557,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1562,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1567,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1568,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1569,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1570,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1571,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1577,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1582,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1584,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1585,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1586,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1587,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1589,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1590,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1591,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1592,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1593,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1594,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1595,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1596,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1597,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1598,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1599,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1613,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1635,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1637,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1640,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1652,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1665,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1685,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1686,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1687,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1688,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1692,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1694,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1695,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1696,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1700,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1701,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1713,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1714,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1719,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1721,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1730,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1737,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1743,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1744,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1746,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1751,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1755,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1758,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1765,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1770,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1774,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1776,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1779,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1783,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1784,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1788,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1790,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1791,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1793,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1794,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1795,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1796,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1797,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1798,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1799,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1801,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1805,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1812,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1818,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1827,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1831,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1837,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1842,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1846,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1848,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1849,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1850,1.0,0.0,0.0
14,DB00091,DB01026,1,1.0,A,DB00091,pathway,1853,1.0,0.0,0.0
